t	pi	freq
112725	0.00059982	0.0003
112750	0.00039992	0.0002
112775	0	0
112800	0.00079968	0.0004
112825	0.00039992	0.0002
112850	0	0
112875	0	0
112900	0	0
112925	0.00079968	0.0004
112950	0.00039992	0.0002
112975	0.00059982	0.0003
113000	0.00039992	0.0002
113025	0	0
113050	0	0
113075	0.00019998	0.0001
113100	0.00019998	0.0001
113125	0	0
113150	0.00079968	0.0004
113175	0.00019998	0.0001
113200	0	0
113225	0	0
113250	0	0
113275	0	0
113300	0	0
113325	0	0
113350	0	0
113375	0	0
113400	0	0
113425	0	0
113450	0	0
113475	0	0
113500	0	0
113525	0.00119928	0.0006
113550	0.00019998	0.0001
113575	0	0
113600	0.00019998	0.0001
113625	0	0
113650	0.00039992	0.0002
113675	0	0
113700	0	0
113725	0	0
113750	0.00039992	0.0002
113775	0	0
113800	0	0
113825	0	0
113850	0	0
113875	0	0
113900	0.00019998	0.0001
113925	0	0
113950	0.00139902	0.0007
113975	0.00019998	0.0001
114000	0.00019998	0.0001
114025	0	0
114050	0	0
114075	0.00019998	0.0001
114100	0.00019998	0.0001
114125	0	0
114150	0.00059982	0.0003
114175	0	0
114200	0	0
114225	0.00059982	0.0003
114250	0	0
114275	0	0
114300	0	0
114325	0.00019998	0.0001
114350	0	0
114375	0	0
114400	0.00039992	0.0002
114425	0	0
114450	0.00039992	0.0002
114475	0.00019998	0.0001
114500	0.00019998	0.0001
114525	0	0
114550	0	0
114575	0	0
114600	0.00139902	0.0007
114625	0.00059982	0.0003
114650	0	0
114675	0.00079968	0.0004
114700	0	0
114725	0	0
114750	0	0
114775	0	0
114800	0	0
114825	0	0
114850	0	0
114875	0	0
114900	0	0
114925	0	0
114950	0.00019998	0.0001
114975	0	0
115000	0	0
115025	0.00079968	0.0004
115050	0	0
115075	0.00079968	0.0004
115100	0	0
115125	0	0
115150	0.00019998	0.0001
115175	0	0
115200	0	0
115225	0	0
115250	0	0
115275	0.00039992	0.0002
115300	0	0
115325	0	0
115350	0	0
115375	0.00019998	0.0001
115400	0	0
115425	0	0
115450	0	0
115475	0.00019998	0.0001
115500	0.00019998	0.0001
115525	0.00079968	0.0004
115550	0	0
115575	0	0
115600	0	0
115625	0	0
115650	0.00059982	0.0003
115675	0	0
115700	0.00019998	0.0001
115725	0	0
115750	0.00019998	0.0001
115775	0.00039992	0.0002
115800	0	0
115825	0	0
115850	0	0
115875	0.00019998	0.0001
115900	0.00039992	0.0002
115925	0	0
115950	0.00059982	0.0003
115975	0	0
116000	0	0
116025	0	0
116050	0.00019998	0.0001
116075	0.00019998	0.0001
116100	0	0
116125	0	0
116150	0.00059982	0.0003
116175	0.00019998	0.0001
116200	0	0
116225	0	0
116250	0.00019998	0.0001
116275	0	0
116300	0.00019998	0.0001
116325	0	0
116350	0	0
116375	0	0
116400	0.0009995	0.0005
116425	0	0
116450	0.00039992	0.0002
116475	0	0
116500	0	0
116525	0.00019998	0.0001
116550	0	0
116575	0	0
116600	0.00079968	0.0004
116625	0	0
116650	0	0
116675	0	0
116700	0.00039992	0.0002
116725	0	0
116750	0	0
116775	0	0
116800	0.00019998	0.0001
116825	0	0
116850	0.00139902	0.0007
116875	0	0
116900	0	0
116925	0.00059982	0.0003
116950	0	0
116975	0	0
117000	0	0
117025	0	0
117050	0	0
117075	0	0
117100	0.00039992	0.0002
117125	0	0
117150	0.00059982	0.0003
117175	0	0
117200	0	0
117225	0	0
117250	0	0
117275	0.00039992	0.0002
117300	0.00079968	0.0004
117325	0	0
117350	0	0
117375	0	0
117400	0	0
117425	0	0
117450	0	0
117475	0.00019998	0.0001
117500	0	0
117525	0	0
117550	0.00019998	0.0001
117575	0	0
117600	0.00019998	0.0001
117625	0	0
117650	0	0
117675	0	0
117700	0	0
117725	0	0
117750	0.00059982	0.0003
117775	0.00059982	0.0003
117800	0.00059982	0.0003
117825	0.00019998	0.0001
117850	0	0
117875	0	0
117900	0.00079968	0.0004
117925	0.00059982	0.0003
117950	0	0
117975	0	0
118000	0	0
118025	0	0
118050	0.00019998	0.0001
118075	0	0
118100	0	0
118125	0	0
118150	0.00019998	0.0001
118175	0	0
118200	0	0
118225	0.00039992	0.0002
118250	0	0
118275	0	0
118300	0	0
118325	0	0
118350	0.00179838	0.0009
118375	0	0
118400	0.00059982	0.0003
118425	0.00039992	0.0002
118450	0.00019998	0.0001
118475	0	0
118500	0.0009995	0.0005
118525	0.00039992	0.0002
118550	0	0
118575	0	0
118600	0	0
118625	0	0
118650	0.0009995	0.0005
118675	0	0
118700	0.00079968	0.0004
118725	0	0
118750	0	0
118775	0	0
118800	0.00059982	0.0003
118825	0	0
118850	0	0
118875	0	0
118900	0	0
118925	0	0
118950	0	0
118975	0	0
119000	0	0
119025	0.00039992	0.0002
119050	0.00019998	0.0001
119075	0	0
119100	0	0
119125	0.0009995	0.0005
119150	0	0
119175	0.00039992	0.0002
119200	0	0
119225	0	0
119250	0.00039992	0.0002
119275	0.00179838	0.0009
119300	0	0
119325	0.00079968	0.0004
119350	0	0
119375	0.00019998	0.0001
119400	0	0
119425	0	0
119450	0	0
119475	0	0
119500	0	0
119525	0	0
119550	0	0
119575	0.00019998	0.0001
119600	0	0
119625	0.00039992	0.0002
119650	0.00039992	0.0002
119675	0	0
119700	0.00019998	0.0001
119725	0.00079968	0.0004
119750	0	0
119775	0.00019998	0.0001
119800	0.00179838	0.0009
119825	0	0
119850	0	0
119875	0	0
119900	0	0
119925	0	0
119950	0.00019998	0.0001
119975	0	0
120000	0	0
120025	0	0
120050	0.00059982	0.0003
120075	0	0
120100	0	0
120125	0.0009995	0.0005
120150	0.00019998	0.0001
120175	0.00059982	0.0003
120200	0	0
120225	0	0
120250	0	0
120275	0.00019998	0.0001
120300	0	0
120325	0	0
120350	0.00039992	0.0002
120375	0	0
120400	0	0
120425	0.00039992	0.0002
120450	0.00019998	0.0001
120475	0	0
120500	0	0
120525	0	0
120550	0	0
120575	0.00019998	0.0001
120600	0	0
120625	0.00019998	0.0001
120650	0.00059982	0.0003
120675	0	0
120700	0	0
120725	0.00019998	0.0001
120750	0	0
120775	0	0
120800	0	0
120825	0.00019998	0.0001
120850	0.00019998	0.0001
120875	0	0
120900	0	0
120925	0	0
120950	0	0
120975	0	0
121000	0	0
121025	0.00019998	0.0001
121050	0	0
121075	0	0
121100	0	0
121125	0.00039992	0.0002
121150	0.00019998	0.0001
121175	0.00059982	0.0003
121200	0	0
121225	0	0
121250	0	0
121275	0.00039992	0.0002
121300	0.00019998	0.0001
121325	0	0
121350	0.00039992	0.0002
121375	0	0
121400	0	0
121425	0	0
121450	0	0
121475	0.00059982	0.0003
121500	0.00019998	0.0001
121525	0.00079968	0.0004
121550	0.00019998	0.0001
121575	0	0
121600	0	0
121625	0.00059982	0.0003
121650	0	0
121675	0.00019998	0.0001
121700	0	0
121725	0	0
121750	0	0
121775	0	0
121800	0	0
121825	0.00019998	0.0001
121850	0	0
121875	0.00039992	0.0002
121900	0	0
121925	0.00019998	0.0001
121950	0	0
121975	0	0
122000	0.00079968	0.0004
122025	0	0
122050	0	0
122075	0	0
122100	0.00039992	0.0002
122125	0	0
122150	0	0
122175	0	0
122200	0	0
122225	0	0
122250	0	0
122275	0.00079968	0.0004
122300	0	0
122325	0	0
122350	0	0
122375	0	0
122400	0.00059982	0.0003
122425	0	0
122450	0	0
122475	0.00019998	0.0001
122500	0	0
122525	0	0
122550	0	0
122575	0.00039992	0.0002
122600	0.00039992	0.0002
122625	0	0
122650	0.00039992	0.0002
122675	0.00019998	0.0001
122700	0	0
122725	0	0
122750	0	0
122775	0	0
122800	0	0
122825	0	0
122850	0	0
122875	0.00079968	0.0004
122900	0	0
122925	0	0
122950	0	0
122975	0.00059982	0.0003
123000	0	0
123025	0	0
123050	0.00019998	0.0001
123075	0	0
123100	0	0
123125	0.00019998	0.0001
123150	0.00039992	0.0002
123175	0	0
123200	0.00039992	0.0002
123225	0.00039992	0.0002
123250	0	0
123275	0	0
123300	0	0
123325	0.00019998	0.0001
123350	0	0
123375	0	0
123400	0.00039992	0.0002
123425	0.00019998	0.0001
123450	0.00019998	0.0001
123475	0	0
123500	0	0
123525	0	0
123550	0	0
123575	0.00079968	0.0004
123600	0	0
123625	0.00019998	0.0001
123650	0	0
123675	0	0
123700	0.0009995	0.0005
123725	0.00059982	0.0003
123750	0.00019998	0.0001
123775	0.00079968	0.0004
123800	0	0
123825	0.00039992	0.0002
123850	0	0
123875	0	0
123900	0	0
123925	0	0
123950	0	0
123975	0	0
124000	0	0
124025	0	0
124050	0.00019998	0.0001
124075	0	0
124100	0	0
124125	0.00059982	0.0003
124150	0.00039992	0.0002
124175	0	0
124200	0	0
124225	0	0
124250	0.00019998	0.0001
124275	0	0
124300	0.00039992	0.0002
124325	0	0
124350	0	0
124375	0.00019998	0.0001
124400	0	0
124425	0	0
124450	0	0
124475	0	0
124500	0	0
124525	0	0
124550	0	0
124575	0	0
124600	0	0
124625	0.00019998	0.0001
124650	0	0
124675	0	0
124700	0	0
124725	0.00039992	0.0002
124750	0	0
124775	0.00019998	0.0001
124800	0	0
124825	0	0
124850	0	0
124875	0	0
124900	0	0
124925	0.00019998	0.0001
124950	0	0
124975	0	0
125000	0	0
125025	0	0
125050	0	0
125075	0.00119928	0.0006
125100	0	0
125125	0.00019998	0.0001
125150	0	0
125175	0	0
125200	0	0
125225	0	0
125250	0	0
125275	0.00059982	0.0003
125300	0	0
125325	0	0
125350	0	0
125375	0	0
125400	0	0
125425	0.00079968	0.0004
125450	0	0
125475	0.00039992	0.0002
125500	0	0
125525	0	0
125550	0	0
125575	0.00079968	0.0004
125600	0	0
125625	0	0
125650	0	0
125675	0	0
125700	0	0
125725	0	0
125750	0	0
125775	0	0
125800	0.00019998	0.0001
125825	0	0
125850	0	0
125875	0.00019998	0.0001
125900	0.00039992	0.0002
125925	0	0
125950	0	0
125975	0	0
126000	0	0
126025	0.00019998	0.0001
126050	0	0
126075	0	0
126100	0	0
126125	0	0
126150	0.00019998	0.0001
126175	0	0
126200	0	0
126225	0	0
126250	0.00119928	0.0006
126275	0	0
126300	0	0
126325	0	0
126350	0	0
126375	0.00039992	0.0002
126400	0	0
126425	0	0
126450	0	0
126475	0	0
126500	0.00039992	0.0002
126525	0	0
126550	0	0
126575	0.00019998	0.0001
126600	0	0
126625	0.00039992	0.0002
126650	0	0
126675	0	0
126700	0	0
126725	0	0
126750	0.00079968	0.0004
126775	0	0
126800	0	0
126825	0	0
126850	0	0
126875	0	0
126900	0	0
126925	0.00019998	0.0001
126950	0	0
126975	0	0
127000	0.00059982	0.0003
127025	0	0
127050	0.00039992	0.0002
127075	0	0
127100	0	0
127125	0	0
127150	0	0
127175	0	0
127200	0	0
127225	0.00119928	0.0006
127250	0.00019998	0.0001
127275	0.00019998	0.0001
127300	0	0
127325	0	0
127350	0	0
127375	0	0
127400	0.00019998	0.0001
127425	0.00039992	0.0002
127450	0	0
127475	0	0
127500	0	0
127525	0.00119928	0.0006
127550	0	0
127575	0.00019998	0.0001
127600	0	0
127625	0	0
127650	0	0
127675	0	0
127700	0	0
127725	0	0
127750	0.00039992	0.0002
127775	0	0
127800	0.00019998	0.0001
127825	0	0
127850	0	0
127875	0.00039992	0.0002
127900	0.00079968	0.0004
127925	0	0
127950	0	0
127975	0	0
128000	0.00039992	0.0002
128025	0.00159872	0.0008
128050	0.00039992	0.0002
128075	0	0
128100	0	0
128125	0	0
128150	0	0
128175	0	0
128200	0	0
128225	0	0
128250	0.00039992	0.0002
128275	0	0
128300	0	0
128325	0	0
128350	0	0
128375	0	0
128400	0	0
128425	0	0
128450	0	0
128475	0.00039992	0.0002
128500	0	0
128525	0	0
128550	0.00019998	0.0001
128575	0.00019998	0.0001
128600	0.00019998	0.0001
128625	0	0
128650	0.00039992	0.0002
128675	0	0
128700	0	0
128725	0.00039992	0.0002
128750	0	0
128775	0	0
128800	0	0
128825	0	0
128850	0.00019998	0.0001
128875	0.00019998	0.0001
128900	0	0
128925	0	0
128950	0.00039992	0.0002
128975	0	0
129000	0.00039992	0.0002
129025	0.00039992	0.0002
129050	0.00019998	0.0001
129075	0.00039992	0.0002
129100	0.00019998	0.0001
129125	0	0
129150	0	0
129175	0	0
129200	0	0
129225	0	0
129250	0	0
129275	0.0009995	0.0005
129300	0	0
129325	0.00019998	0.0001
129350	0	0
129375	0	0
129400	0.00039992	0.0002
129425	0.00039992	0.0002
129450	0.00039992	0.0002
129475	0	0
129500	0	0
129525	0.00079968	0.0004
129550	0.00039992	0.0002
129575	0.00019998	0.0001
129600	0	0
129625	0	0
129650	0.00019998	0.0001
129675	0	0
129700	0.00079968	0.0004
129725	0	0
129750	0.00019998	0.0001
129775	0.00079968	0.0004
129800	0	0
129825	0	0
129850	0.00039992	0.0002
129875	0.00019998	0.0001
129900	0	0
129925	0.00039992	0.0002
129950	0	0
129975	0.00019998	0.0001
130000	0	0
130025	0	0
130050	0	0
130075	0	0
130100	0	0
130125	0	0
130150	0	0
130175	0	0
130200	0	0
130225	0	0
130250	0.00119928	0.0006
130275	0.00059982	0.0003
130300	0	0
130325	0	0
130350	0	0
130375	0	0
130400	0	0
130425	0	0
130450	0	0
130475	0	0
130500	0	0
130525	0.00039992	0.0002
130550	0	0
130575	0.00079968	0.0004
130600	0	0
130625	0	0
130650	0	0
130675	0.00019998	0.0001
130700	0	0
130725	0	0
130750	0.00019998	0.0001
130775	0	0
130800	0	0
130825	0	0
130850	0	0
130875	0	0
130900	0	0
130925	0.0009995	0.0005
130950	0.00019998	0.0001
130975	0	0
131000	0	0
131025	0	0
131050	0	0
131075	0.00019998	0.0001
131100	0.00019998	0.0001
131125	0	0
131150	0.00039992	0.0002
131175	0.00019998	0.0001
131200	0	0
131225	0	0
131250	0.00039992	0.0002
131275	0	0
131300	0.00039992	0.0002
131325	0	0
131350	0.00039992	0.0002
131375	0.00019998	0.0001
131400	0	0
131425	0	0
131450	0.00019998	0.0001
131475	0	0
131500	0	0
131525	0.00039992	0.0002
131550	0	0
131575	0	0
131600	0	0
131625	0.00039992	0.0002
131650	0.00039992	0.0002
131675	0	0
131700	0	0
131725	0	0
131750	0	0
131775	0	0
131800	0	0
131825	0	0
131850	0.00019998	0.0001
131875	0	0
131900	0	0
131925	0	0
131950	0	0
131975	0	0
132000	0	0
132025	0.00019998	0.0001
132050	0	0
132075	0	0
132100	0	0
132125	0	0
132150	0	0
132175	0.00019998	0.0001
132200	0.00019998	0.0001
132225	0	0
132250	0	0
132275	0	0
132300	0.00039992	0.0002
132325	0	0
132350	0	0
132375	0	0
132400	0	0
132425	0	0
132450	0.00019998	0.0001
132475	0	0
132500	0.00059982	0.0003
132525	0.00079968	0.0004
132550	0.0009995	0.0005
132575	0.00159872	0.0008
132600	0.00039992	0.0002
132625	0	0
132650	0.00079968	0.0004
132675	0.00079968	0.0004
132700	0.00039992	0.0002
132725	0	0
132750	0.00019998	0.0001
132775	0	0
132800	0	0
132825	0.00019998	0.0001
132850	0	0
132875	0	0
132900	0	0
132925	0.00039992	0.0002
132950	0	0
132975	0	0
133000	0	0
133025	0	0
133050	0.00039992	0.0002
133075	0	0
133100	0.00079968	0.0004
133125	0	0
133150	0	0
133175	0.00039992	0.0002
133200	0	0
133225	0.00059982	0.0003
133250	0	0
133275	0.0009995	0.0005
133300	0	0
133325	0.00019998	0.0001
133350	0.00019998	0.0001
133375	0.00019998	0.0001
133400	0	0
133425	0	0
133450	0	0
133475	0	0
133500	0.00019998	0.0001
133525	0	0
133550	0	0
133575	0	0
133600	0	0
133625	0	0
133650	0	0
133675	0	0
133700	0.00019998	0.0001
133725	0.00039992	0.0002
133750	0.00019998	0.0001
133775	0	0
133800	0.00079968	0.0004
133825	0	0
133850	0.00079968	0.0004
133875	0.001998	0.001
133900	0	0
133925	0	0
133950	0	0
133975	0	0
134000	0.00059982	0.0003
134025	0	0
134050	0	0
134075	0	0
134100	0	0
134125	0	0
134150	0.00019998	0.0001
134175	0	0
134200	0	0
134225	0	0
134250	0.00019998	0.0001
134275	0	0
134300	0	0
134325	0	0
134350	0.00019998	0.0001
134375	0.00019998	0.0001
134400	0	0
134425	0	0
134450	0.00059982	0.0003
134475	0	0
134500	0.00059982	0.0003
134525	0	0
134550	0	0
134575	0	0
134600	0.00039992	0.0002
134625	0	0
134650	0	0
134675	0	0
134700	0	0
134725	0.00139902	0.0007
134750	0.00019998	0.0001
134775	0.00019998	0.0001
134800	0	0
134825	0	0
134850	0	0
134875	0	0
134900	0	0
134925	0.00059982	0.0003
134950	0	0
134975	0	0
135000	0.00039992	0.0002
135025	0.00019998	0.0001
135050	0.00019998	0.0001
135075	0	0
135100	0	0
135125	0	0
135150	0	0
135175	0	0
135200	0	0
135225	0	0
135250	0	0
135275	0	0
135300	0	0
135325	0	0
135350	0	0
135375	0	0
135400	0.00019998	0.0001
135425	0	0
135450	0	0
135475	0.00059982	0.0003
135500	0	0
135525	0	0
135550	0	0
135575	0	0
135600	0.00039992	0.0002
135625	0	0
135650	0	0
135675	0	0
135700	0	0
135725	0.0009995	0.0005
135750	0	0
135775	0	0
135800	0	0
135825	0	0
135850	0	0
135875	0	0
135900	0.00019998	0.0001
135925	0	0
135950	0	0
135975	0	0
136000	0	0
136025	0	0
136050	0	0
136075	0	0
136100	0.00059982	0.0003
136125	0	0
136150	0.00019998	0.0001
136175	0	0
136200	0	0
136225	0.00039992	0.0002
136250	0	0
136275	0	0
136300	0.00059982	0.0003
136325	0.00019998	0.0001
136350	0.00119928	0.0006
136375	0	0
136400	0.00019998	0.0001
136425	0	0
136450	0	0
136475	0	0
136500	0.00019998	0.0001
136525	0.00019998	0.0001
136550	0	0
136575	0.00019998	0.0001
136600	0	0
136625	0	0
136650	0	0
136675	0	0
136700	0	0
136725	0.00159872	0.0008
136750	0	0
136775	0	0
136800	0	0
136825	0.00019998	0.0001
136850	0	0
136875	0	0
136900	0.00059982	0.0003
136925	0	0
136950	0.00019998	0.0001
136975	0	0
137000	0.00039992	0.0002
137025	0	0
137050	0.00059982	0.0003
137075	0	0
137100	0	0
137125	0.00019998	0.0001
137150	0	0
137175	0	0
137200	0.00019998	0.0001
137225	0.00059982	0.0003
137250	0	0
137275	0	0
137300	0	0
137325	0	0
137350	0	0
137375	0	0
137400	0	0
137425	0	0
137450	0	0
137475	0.00039992	0.0002
137500	0	0
137525	0.00019998	0.0001
137550	0	0
137575	0	0
137600	0	0
137625	0.00119928	0.0006
137650	0	0
137675	0	0
137700	0.00079968	0.0004
137725	0	0
137750	0	0
137775	0	0
137800	0	0
137825	0	0
137850	0	0
137875	0.00079968	0.0004
137900	0	0
137925	0.00019998	0.0001
137950	0	0
137975	0	0
138000	0	0
138025	0.00039992	0.0002
138050	0.00019998	0.0001
138075	0	0
138100	0	0
138125	0	0
138150	0	0
138175	0.00019998	0.0001
138200	0	0
138225	0.00059982	0.0003
138250	0.00039992	0.0002
138275	0	0
138300	0	0
138325	0.00019998	0.0001
138350	0	0
138375	0	0
138400	0	0
138425	0	0
138450	0	0
138475	0	0
138500	0.00039992	0.0002
138525	0	0
138550	0	0
138575	0	0
138600	0	0
138625	0	0
138650	0	0
138675	0	0
138700	0	0
138725	0	0
138750	0.00019998	0.0001
138775	0	0
138800	0.00019998	0.0001
138825	0	0
138850	0	0
138875	0	0
138900	0.00039992	0.0002
138925	0.00119928	0.0006
138950	0	0
138975	0	0
139000	0.00059982	0.0003
139025	0.00119928	0.0006
139050	0	0
139075	0	0
139100	0	0
139125	0	0
139150	0.0009995	0.0005
139175	0	0
139200	0	0
139225	0.0009995	0.0005
139250	0	0
139275	0.00019998	0.0001
139300	0.00059982	0.0003
139325	0.00019998	0.0001
139350	0	0
139375	0.00019998	0.0001
139400	0	0
139425	0	0
139450	0	0
139475	0	0
139500	0.00039992	0.0002
139525	0	0
139550	0	0
139575	0.00039992	0.0002
139600	0.00019998	0.0001
139625	0.00039992	0.0002
139650	0	0
139675	0	0
139700	0.00039992	0.0002
139725	0	0
139750	0	0
139775	0.00019998	0.0001
139800	0.00019998	0.0001
139825	0.00059982	0.0003
139850	0	0
139875	0	0
139900	0.00019998	0.0001
139925	0	0
139950	0.00079968	0.0004
139975	0	0
140000	0.00039992	0.0002
140025	0	0
140050	0	0
140075	0	0
140100	0	0
140125	0	0
140150	0.00019998	0.0001
140175	0	0
140200	0.00079968	0.0004
140225	0	0
140250	0	0
140275	0.00079968	0.0004
140300	0.00159872	0.0008
140325	0.00019998	0.0001
140350	0	0
140375	0	0
140400	0	0
140425	0	0
140450	0	0
140475	0	0
140500	0	0
140525	0	0
140550	0.00039992	0.0002
140575	0	0
140600	0	0
140625	0	0
140650	0	0
140675	0	0
140700	0	0
140725	0	0
140750	0	0
140775	0	0
140800	0	0
140825	0	0
140850	0.00019998	0.0001
140875	0	0
140900	0	0
140925	0	0
140950	0.00019998	0.0001
140975	0	0
141000	0	0
141025	0.00019998	0.0001
141050	0.00039992	0.0002
141075	0.00039992	0.0002
141100	0	0
141125	0	0
141150	0	0
141175	0	0
141200	0	0
141225	0	0
141250	0	0
141275	0	0
141300	0	0
141325	0.00019998	0.0001
141350	0	0
141375	0	0
141400	0	0
141425	0	0
141450	0	0
141475	0	0
141500	0.00079968	0.0004
141525	0.00019998	0.0001
141550	0	0
141575	0	0
141600	0	0
141625	0.00039992	0.0002
141650	0	0
141675	0	0
141700	0	0
141725	0	0
141750	0.00059982	0.0003
141775	0.00039992	0.0002
141800	0	0
141825	0	0
141850	0.00019998	0.0001
141875	0.00039992	0.0002
141900	0	0
141925	0	0
141950	0	0
141975	0	0
142000	0	0
142025	0	0
142050	0.00019998	0.0001
142075	0	0
142100	0	0
142125	0	0
142150	0.00079968	0.0004
142175	0	0
142200	0	0
142225	0.00019998	0.0001
142250	0	0
142275	0.0009995	0.0005
142300	0	0
142325	0	0
142350	0.00039992	0.0002
142375	0	0
142400	0	0
142425	0.00019998	0.0001
142450	0	0
142475	0	0
142500	0	0
142525	0.00019998	0.0001
142550	0	0
142575	0.00019998	0.0001
142600	0.00119928	0.0006
142625	0	0
142650	0.00019998	0.0001
142675	0	0
142700	0	0
142725	0	0
142750	0	0
142775	0	0
142800	0.00079968	0.0004
142825	0	0
142850	0	0
142875	0	0
142900	0.00039992	0.0002
142925	0.00019998	0.0001
142950	0	0
142975	0	0
143000	0.00039992	0.0002
143025	0	0
143050	0	0
143075	0	0
143100	0	0
143125	0	0
143150	0.00039992	0.0002
143175	0	0
143200	0	0
143225	0	0
143250	0	0
143275	0	0
143300	0.00019998	0.0001
143325	0	0
143350	0.00059982	0.0003
143375	0.00119928	0.0006
143400	0	0
143425	0	0
143450	0	0
143475	0	0
143500	0.00019998	0.0001
143525	0.00059982	0.0003
143550	0	0
143575	0	0
143600	0	0
143625	0	0
143650	0	0
143675	0.00079968	0.0004
143700	0.00039992	0.0002
143725	0	0
143750	0	0
143775	0	0
143800	0	0
143825	0	0
143850	0.00019998	0.0001
143875	0.00059982	0.0003
143900	0	0
143925	0.00159872	0.0008
143950	0.00059982	0.0003
143975	0.00079968	0.0004
144000	0.00019998	0.0001
144025	0	0
144050	0	0
144075	0	0
144100	0.00039992	0.0002
144125	0	0
144150	0.00119928	0.0006
144175	0	0
144200	0.00039992	0.0002
144225	0.00059982	0.0003
144250	0.00039992	0.0002
144275	0	0
144300	0	0
144325	0.00019998	0.0001
144350	0	0
144375	0.00039992	0.0002
144400	0.00079968	0.0004
144425	0.00039992	0.0002
144450	0.00039992	0.0002
144475	0	0
144500	0	0
144525	0	0
144550	0	0
144575	0	0
144600	0	0
144625	0	0
144650	0	0
144675	0.00079968	0.0004
144700	0.00019998	0.0001
144725	0	0
144750	0.00039992	0.0002
144775	0	0
144800	0.00059982	0.0003
144825	0.00019998	0.0001
144850	0	0
144875	0	0
144900	0	0
144925	0	0
144950	0	0
144975	0.0009995	0.0005
145000	0.00019998	0.0001
145025	0	0
145050	0.00019998	0.0001
145075	0	0
145100	0	0
145125	0.0009995	0.0005
145150	0	0
145175	0	0
145200	0	0
145225	0	0
145250	0	0
145275	0	0
145300	0.00019998	0.0001
145325	0	0
145350	0	0
145375	0.00019998	0.0001
145400	0	0
145425	0	0
145450	0.00039992	0.0002
145475	0	0
145500	0.00059982	0.0003
145525	0.00119928	0.0006
145550	0	0
145575	0.00039992	0.0002
145600	0	0
145625	0.00059982	0.0003
145650	0	0
145675	0.00019998	0.0001
145700	0	0
145725	0	0
145750	0.00019998	0.0001
145775	0.00019998	0.0001
145800	0.0009995	0.0005
145825	0	0
145850	0.00039992	0.0002
145875	0.00019998	0.0001
145900	0.00079968	0.0004
145925	0	0
145950	0	0
145975	0	0
146000	0.00039992	0.0002
146025	0	0
146050	0.00019998	0.0001
146075	0	0
146100	0	0
146125	0.00019998	0.0001
146150	0.00059982	0.0003
146175	0.00079968	0.0004
146200	0	0
146225	0	0
146250	0	0
146275	0.00039992	0.0002
146300	0	0
146325	0	0
146350	0.00119928	0.0006
146375	0	0
146400	0	0
146425	0.00019998	0.0001
146450	0.00079968	0.0004
146475	0	0
146500	0	0
146525	0	0
146550	0	0
146575	0	0
146600	0	0
146625	0.00079968	0.0004
146650	0.00039992	0.0002
146675	0	0
146700	0	0
146725	0	0
146750	0	0
146775	0	0
146800	0	0
146825	0.00079968	0.0004
146850	0	0
146875	0	0
146900	0	0
146925	0	0
146950	0	0
146975	0.00079968	0.0004
147000	0	0
147025	0	0
147050	0.001998	0.001
147075	0.00019998	0.0001
147100	0	0
147125	0.00039992	0.0002
147150	0.00079968	0.0004
147175	0	0
147200	0	0
147225	0	0
147250	0	0
147275	0	0
147300	0	0
147325	0	0
147350	0	0
147375	0	0
147400	0.00039992	0.0002
147425	0.00019998	0.0001
147450	0.00019998	0.0001
147475	0	0
147500	0	0
147525	0	0
147550	0.00019998	0.0001
147575	0	0
147600	0	0
147625	0	0
147650	0	0
147675	0	0
147700	0.0009995	0.0005
147725	0	0
147750	0.00019998	0.0001
147775	0	0
147800	0.00239712	0.0012
147825	0	0
147850	0	0
147875	0	0
147900	0.00119928	0.0006
147925	0.00039992	0.0002
147950	0	0
147975	0.00119928	0.0006
148000	0	0
148025	0	0
148050	0.00039992	0.0002
148075	0	0
148100	0	0
148125	0.00039992	0.0002
148150	0.0009995	0.0005
148175	0	0
148200	0	0
148225	0	0
148250	0	0
148275	0.00019998	0.0001
148300	0.00039992	0.0002
148325	0.00019998	0.0001
148350	0.00039992	0.0002
148375	0	0
148400	0	0
148425	0	0
148450	0	0
148475	0	0
148500	0	0
148525	0	0
148550	0	0
148575	0.00019998	0.0001
148600	0	0
148625	0	0
148650	0	0
148675	0	0
148700	0	0
148725	0.00079968	0.0004
148750	0	0
148775	0.00039992	0.0002
148800	0.00019998	0.0001
148825	0.00019998	0.0001
148850	0	0
148875	0	0
148900	0	0
148925	0	0
148950	0	0
148975	0.00019998	0.0001
149000	0	0
149025	0	0
149050	0.00159872	0.0008
149075	0.00019998	0.0001
149100	0.00039992	0.0002
149125	0	0
149150	0	0
149175	0	0
149200	0	0
149225	0	0
149250	0	0
149275	0	0
149300	0.00039992	0.0002
149325	0.00059982	0.0003
149350	0	0
149375	0.00039992	0.0002
149400	0.00019998	0.0001
149425	0	0
149450	0.00019998	0.0001
149475	0	0
149500	0	0
149525	0	0
149550	0	0
149575	0.00119928	0.0006
149600	0.00079968	0.0004
149625	0.00039992	0.0002
149650	0.00019998	0.0001
149675	0.00059982	0.0003
149700	0.00059982	0.0003
149725	0	0
149750	0.00039992	0.0002
149775	0.00059982	0.0003
149800	0	0
149825	0	0
149850	0	0
149875	0.00019998	0.0001
149900	0	0
149925	0	0
149950	0	0
149975	0.00039992	0.0002
150000	0	0
150025	0	0
150050	0	0
150075	0	0
150100	0	0
150125	0.00019998	0.0001
